CANDO_ID	DRUGBANK_ID	GENERIC_NAME	DRUG_GROUPS
3178	DB03525	ru79073	experimental
3179	DB03526	al5927	experimental
3180	DB03528	9-beta-d-xylofuranosyl-adenine	experimental
3181	DB03530	acylated_ceftazidime	experimental
3182	DB03531	flavin-adenine_dinucleotide-n5-isobutyl_ketone	experimental
3183	DB03532	phosphomethylphosphonic_acid_guanylate_ester	experimental
3184	DB03533	glycoluril	experimental
3185	DB03534	3-[(acetyl-methyl-amino)-methyl]-4-amino-n-methyl-n-(1-methyl-1h-indol-2-ylmethyl)-benzamide	experimental
3186	DB03535	z-pro-prolinal	experimental
3187	DB03536	benzyl_n-[(2s)-5-(diaminomethylamino)-1-[[(2s)-4-fluoro-3-oxobutan-2-yl]amino]-1-oxopentan-2-yl]carbamate	experimental
3188	DB03537	[4-(4-hydroxy-benzyl)-2-(2-hydroxy-1-methyl-ethyl)-5-oxo-imidazolidin-1-yl]-acetic_acid	experimental
3189	DB03539	2-(acetylamino)-2-deoxy-6-o-methyl-alpha-d-allopyranose	experimental
3190	DB03540	norcamphor	experimental
3191	DB03541	10-propargyl-5_8-dideazafolic_acid	experimental
3192	DB03542	l-myo-inositol-1-phosphate	experimental
3193	DB03543	1-(o-carboxy-phenylamino)-1-deoxy-d-ribulose-5-phosphate	experimental
3194	DB03544	s-phosphocysteine	experimental
3195	DB03546	n-({4-[(1r)-4-[(2r_4s_5s)-2_4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2_2_2-trifluoro-1_1-dihydroxyethyl)butyl]phenyl}carbonyl)-l-glutamic_acid	experimental
3196	DB03548	3-deoxy-α-d-manno-oct-2-ulopyranosonic_acid	experimental
3197	DB03549	biotinyl_p-nitroaniline	experimental
3198	DB03550	isopenicillin_n	experimental
3199	DB03551	(3r_4r)-3-hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4_4a_5_7a-tetrahydro-3h-pyrrolo[3_2-d]pyrimidin-7-yl)methyl]pyrrolidinium	experimental
3200	DB03552	3-tyrosine	experimental
3201	DB03553	glutaric_acid	experimental
3202	DB03554	5-iodouracil	experimental
3203	DB03555	cra_11092	experimental
3204	DB03556	2-(2-{2-[2-(2-{2-[2-(2-ethoxy-ethoxy)-ethoxy]-ethoxy}-ethoxy)-ethoxy]-ethoxy}-ethoxy)-ethanol__polyethyleneglycol_peg400	experimental
3205	DB03557	4-[[(2s)-1-[[6-[(1-amino-1-oxo-3-sulfanylpropan-2-yl)amino]-6-oxohexyl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[[2-[4-[difluoro(phosphono)methyl]phenyl]acetyl]amino]-4-oxobutanoic_acid	experimental
3206	DB03558	sp-876	experimental
3207	DB03559	cyclohexylformamide	experimental
3208	DB03560	p-hydroxybenzaldehyde	experimental
3209	DB03562	tetrahydrodeoxyuridine	experimental
3210	DB03564	(4r)-2-methylpentane-2_4-diol	experimental
3211	DB03565	1-o-octyl-2-heptylphosphonyl-sn-glycero-3-phosphoethanolamine	experimental
3212	DB03566	spermidine	experimental
3213	DB03567	alpha-n-acetyl-d-galactosamine	experimental;investigational
3214	DB03568	butyric_acid	experimental;investigational
3215	DB03569	4_5-dehydro-l-iduronic_acid	experimental
3216	DB03570	tris-hydroxymethyl-methyl-ammonium	experimental
3217	DB03571	3-(5-amino-7-hydroxy-[1_2_3]triazolo[4_5-d]pyrimidin-2-yl)-n-(3_5-dichlorobenzyl)-benzamide	experimental
3218	DB03572	fr230513	experimental
3219	DB03573	wrr-99	experimental
3220	DB03574	ferricrocin-iron	experimental
3221	DB03575	phencyclidine	illicit
3222	DB03576	n-pyridoxyl-threonine-5-monophosphate	experimental
3223	DB03577	alpha-benzyl-aminobenzyl-phosphonic_acid	experimental
3224	DB03578	pyruvamide	experimental
3225	DB03581	glucose-6-phosphate	experimental
3226	DB03582	n~2~-succinylornithine	experimental
3227	DB03583	(2e_3s)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1_3-dihydro-2_3'-biindol-2'(1'h)-one	experimental
3228	DB03584	4-thio-beta-d-glucopyranose	experimental
3229	DB03585	oxyphenbutazone	approved;withdrawn
3230	DB03586	(3r_4r_5s_6r)-6-fluoro-3_4_5-trihydroxytetrahydro-2h-pyran-2-olate	experimental
3231	DB03587	pyruvaldehyde	experimental
3232	DB03588	diphenylacetic_acid	experimental
3233	DB03589	alpha-ketomalonic_acid	experimental
3234	DB03590	2_6-diaminopimelic_acid	experimental
3235	DB03591	ru82209	experimental
3236	DB03592	pterin-6-yl-methyl-monophosphate	experimental
3237	DB03593	7-methyl-5'-guanylic_acid	experimental
3238	DB03594	1_2_4-triazole	experimental
3239	DB03595	cra_9785	experimental
3240	DB03596	n-[2-(1h-indol-5-yl)-butyl]-4-sulfamoyl-benzamide	experimental
3241	DB03597	gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine	experimental
3242	DB03598	al-6629__[2h-thieno[3_2-e]-1_2-thiazine-6-sulfonamide_2-(3-methoxyphenyl)-3-(4-morpholinyl)-__1_1-dioxide]	experimental
3243	DB03600	capric_acid	experimental
3244	DB03601	5-deoxyflavanone	experimental
3245	DB03602	s-benzylglutathione	experimental
3246	DB03603	glucaric_acid	experimental
3247	DB03604	tiratricol	investigational
3248	DB03605	(2s)-2-[(2_4-dichloro-benzoyl)-(3-trifluoromethyl-benzyl)-amino]-3-phenyl-propionic_acid	experimental
3249	DB03606	(s)-rolipram	experimental
3250	DB03607	[(1r)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2s)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron	experimental
3251	DB03608	diminazene	experimental
3252	DB03609	3'-deoxyguanosine	experimental
3253	DB03610	4-(trifluoromethyl)phenol	experimental
3254	DB03611	l-2-amino-4-methoxy-cis-but-3-enoic_acid	experimental
3255	DB03612	3-hydroxybutyryl-coenzyme_a	experimental
3256	DB03613	4-hydroxyphenacyl_coenzyme_a	experimental
3257	DB03614	methylcobalamin	approved;experimental;investigational
3258	DB03615	ribostamycin	approved;experimental
3259	DB03616	kabiramide_c	experimental
3260	DB03617	modified_acarbose_hexasaccharide	experimental
3261	DB03618	2-(acetylamino)-2-deoxy-4-o-beta-d-galactopyranosyl-alpha-d-glucopyranose	experimental
3262	DB03619	deoxycholic_acid	approved
3263	DB03621	l-709_587	experimental
3264	DB03622	5-[4-(2-hydroxyethyl)-1-piperidinyl]-5-phenyl-2_4_6(1h_3h_5h)-pyrimidinetrione	experimental
3265	DB03623	9-(4-hydroxyphenyl)-2_7-phenanthroline	experimental
3266	DB03624	7-(carboxyamino)-8-amino-nonanoic_acid	experimental
3267	DB03626	5-methoxy-1_2-dimethyl-3-(phenoxymethyl)indole-4_7-dione	experimental
3268	DB03627	adamantane	experimental
3269	DB03628	iso24	experimental
3270	DB03629	pyridoxal-5'-phosphate-n-oxide	experimental
3271	DB03630	2-iodobenzylthio_group	experimental
3272	DB03631	3-(4-hydroxy-3-imino-6-oxo-cyclohexa-1_4-dienyl)-alanine	experimental
3273	DB03632	argifin	experimental
3274	DB03633	lpc-ether	experimental
3275	DB03634	1_3-di(n-propyloxy-a-mannopyranosyl)-carbomyl_5-methyazido-benzene	experimental
3276	DB03635	ethanesulfonic_acid	experimental
3277	DB03636	glycinamid	experimental
3278	DB03637	guanidine-3-propanol	experimental
3279	DB03638	cytidyl-2'-5'-phospho-guanosine	experimental
3280	DB03639	1-guanidinium-7-aminoheptane	experimental
3281	DB03640	beta-hydroxyaspartic_acid	experimental
3282	DB03641	2'-deoxyuridine_5'-alpha_beta-imido-diphosphate	experimental
3283	DB03642	n-[(2s)-4-methyl-1-oxo-1-{[(4s)-3-oxo-1-(2-pyridinylsulfonyl)-4-azepanyl]amino}-2-pentanyl]-1-benzofuran-2-carboxamide	experimental
3284	DB03643	cra_1144	experimental
3285	DB03644	3-hydroxyanthranilic_acid	experimental
3286	DB03645	phosphonoacetohydroxamic_acid	experimental
3287	DB03646	2_3-di-o-phytanyl-sn-glycerol	experimental
3288	DB03647	3-[isopropyl(4-methylbenzoyl)amino]-5-phenylthiophene-2-carboxylic_acid	experimental
3289	DB03648	(2s_2's)-2_2'-(1_2-hydrazinediylbis{methylene[(2s)-1-oxo-2_1-hexanediyl]imino})bis(6-amino-n-phenylhexanamide)	experimental
3290	DB03649	[{(5-chloro-2-pyridinyl)amino}_methylene]-1_1-bisphosphonate	experimental
3291	DB03650	(3e)-3-[(4-hydroxyphenyl)imino]-1h-indol-2(3h)-one	experimental
3292	DB03651	picric_acid	experimental
3293	DB03652	beta-d-galactopyranuronic_acid	experimental
3294	DB03653	5-{[ethyl(methyl)amino]methyl}-2-methyl-5_6-dihydropyrimidin-4-amine	experimental
3295	DB03654	s_s-propylthiocysteine	experimental
3296	DB03656	tribenuron_methyl	experimental
3297	DB03657	1-deoxy-1-methoxycarbamido-beta-d-glucopyranose	experimental
3298	DB03658	(2r_4s)-2-[(1r)-1-{[(2r)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-2-oxoethyl]-5_5-dimethyl-1_3-thiazolidine-4-carboxylic_acid	experimental
3299	DB03659	butylamine	experimental
3300	DB03660	4-iodo-l-phenylalanine	experimental
3301	DB03661	cysteinesulfonic_acid	experimental
3302	DB03662	vitamin_b6_complexed_with_2-amino-pentanoic_acid	experimental
3303	DB03663	1-[(2-amino-6_9-dihydro-1h-purin-6-yl)oxy]-3-methyl-2-butanol	experimental
3304	DB03664	up5	experimental
3305	DB03666	zidovudine_monophosphate	experimental
3306	DB03667	acetic_acid_salicyloyl-amino-ester	experimental
3307	DB03668	6-oxouridine_5'-phosphate	experimental
3308	DB03669	4-fluorophenethyl_alcohol	experimental
3309	DB03670	2-(oxalyl-amino)-4_5_6_7-tetrahydro-thieno[2_3-c]pyridine-3-carboxylic_acid	experimental
3310	DB03671	digoxigenin	experimental
3311	DB03672	9-n-phenylmethylamino-tacrine	experimental
3312	DB03673	beta(2-thienyl)alanine	experimental
3313	DB03675	2_3-dihydroxy-valerianic_acid	experimental
3314	DB03676	cystein-s-yl_cacodylate	experimental
3315	DB03677	n-cyclohexyl-n'-decylurea	experimental
3316	DB03678	(6_7-difluoro-quinazolin-4-yl)-(1-methyl-2_2-diphenyl-ethyl)-amine	experimental
3317	DB03679	2-hydroxy-tryptophan	experimental
3318	DB03680	tartronate	experimental
3319	DB03682	dibenzofuran-4_6-dicarboxylic_acid	experimental
3320	DB03683	2-{[formyl(hydroxy)amino]methyl}-4-methylpentanoic_acid	experimental
3321	DB03685	uridine_monophosphate	experimental
3322	DB03686	s-(4-nitrobenzyl)glutathione	experimental
3323	DB03687	4-(cytidine_5'-diphospho)-2-c-methyl-d-erythritol	experimental
3324	DB03688	3-hydroxy-propanoic_acid	experimental
3325	DB03690	(z_z)-4-hydroxy-n_n_n-trimethyl-10-oxo-7-[(1-oxo-9-octadecenyl)oxy]-3_5_9-trioxa-4-phosphaheptacos-18-en-1-aminium-4-oxide	experimental
3326	DB03691	wrr-112	experimental
3327	DB03692	1-hexadecanosulfonyl-o-l-serine	experimental
3328	DB03693	n-(2-aminoethyl)-5-chloroisoquinoline-8-sulfonamide	experimental
3329	DB03694	n-phenylthiourea	experimental
3330	DB03695	piritrexim	investigational
3331	DB03696	lanosterol	experimental
3332	DB03697	4-sulfonamide-[1-(4-aminobutane)]benzamide	experimental
3333	DB03698	5-mercaptoethanol-2-decenoyl-coenzyme_a	experimental
3334	DB03699	succinyl-coenzyme_a	experimental
3335	DB03700	d-threonine	experimental
3336	DB03701	vanoxerine	investigational
3337	DB03702	n-{4-[(carboxymethyl)carbamoyl]benzoyl}-l-valyl-n-[(3s)-1_1_1-trifluoro-4-methyl-2-oxo-3-pentanyl]-l-prolinamide	experimental
3338	DB03703	cyclohexanol	experimental
3339	DB03704	12-hydroxydodecanoic_acid	experimental
3340	DB03705	6-methylamino-5-nitroisocytosine	experimental
3341	DB03706	1-hydroxy-2-s-glutathionyl-3-para-nitrophenoxy-propane	experimental
3342	DB03707	s-ethyl-n-phenyl-isothiourea	experimental
3343	DB03708	adenosine_5'-phosphosulfate	experimental;investigational
3344	DB03709	bicine	experimental
3345	DB03710	[(1s)-4-(1-aminobutylideneamino)-1-carboxybutyl]azanium	experimental
3346	DB03711	6-hydroxy-6-methyl-heptan-3-one	experimental
3347	DB03712	ru85053	experimental
3348	DB03714	4-carbamoyl-4-{[6-(difluoro-phosphono-methyl)-naphthalene-2-carbonyl]-amino}-butyric_acid	experimental
3349	DB03716	5'-fluoro-5'-deoxyadenosine	experimental
3350	DB03717	3-hydroxy-4-(3_4_5-trihydroxy-tetrahydro-pyran-2-yloxy)-piperidin-2-one	experimental
3351	DB03718	6-aza_uridine_5'-monophosphate	experimental
3352	DB03719	n-ethyl-5'-carboxamido_adenosine	experimental
3353	DB03720	z-dehydrobutyrine	experimental
3354	DB03721	n-acetyl-alpha-neuraminic_acid	experimental
3355	DB03722	3_4-dihydro-5-methyl-isoquinolinone	experimental
3356	DB03723	2'-deoxy-thymidine-beta-l-rhamnose	experimental
3357	DB03724	(1s_2s)-1-amino-1-(1_3-thiazol-2-yl)propan-2-ol	experimental
3358	DB03725	5'-guanylylmethylenebisphosphonate	experimental
3359	DB03726	purine_riboside-5'-monophosphate	experimental
3360	DB03727	coproporphyrin_i	experimental
3361	DB03728	p-chlorobenzoic_acid	experimental
3362	DB03729	2-amino-1h-benzimidazol-5-ol	experimental
3363	DB03730	3_9-dimethyladenine	experimental
3364	DB03731	s-2-(boronoethyl)-l-cysteine	experimental
3365	DB03732	etheno-nadp	experimental
3366	DB03733	ethylene_dichloride	experimental
3367	DB03734	xylarohydroxamate	experimental
3368	DB03735	9-(2-deoxy-beta-d-ribofuranosyl)-6-methylpurine	experimental
3369	DB03736	2-cyclopropylmethylenepropanal	experimental
3370	DB03737	4-((3r_4s_5r)-4-amino-3_5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1h-pyrrol-2-yl)-meth-(z)-ylidene]-1_3-dihydro-indol-2-one	experimental
3371	DB03738	pantothenoylaminoethenethiol	experimental
3372	DB03739	3-hydroxyimino_quinic_acid	experimental
3373	DB03740	n-acetyl-alpha-d-glucosamine	experimental
3374	DB03741	2-methylbutanoic_acid	experimental
3375	DB03742	compound_4-d	experimental
3376	DB03744	cp403700__(s)-1-{2-[(5-chloro-1h-indole-2-carbonyl)-amino]-3-phenyl-propionyl}-azetidine-3-carboxylate	experimental
3377	DB03745	arabinose-5-phosphate	experimental
3378	DB03746	3-amino-4_5-dihydroxy-cyclohex-1-enecarboxylate	experimental
3379	DB03747	3ar_5r_6s_7r_7ar-5-hydroxymethyl-2-methyl-5_6_7_7a-tetrahydro-3ah-pyrano[3_2-d]thiazole-6_7-diol	experimental
3380	DB03748	methyl-[4-(4-piperidine-1-ylmethyl-phenyl)-cyclohexyl]-carbaminic_acid-(4-chlorophenyl)-ester	experimental
3381	DB03749	4-(1h-imidazol-4-yl)-3-(5-ethyl-2_4-dihydroxy-phenyl)-1h-pyrazole	experimental
3382	DB03750	isovaleric_acid	experimental
3383	DB03751	2'deoxy-thymidine-5'-diphospho-alpha-d-glucose	experimental
3384	DB03752	p-(2'-iodo-5'-thenoyl)hydrotropic_acid	experimental
3385	DB03753	flurbiprofen_methyl_ester	experimental
3386	DB03754	tromethamine	approved
3387	DB03755	adenosine-5'-[beta__gamma-methylene]tetraphosphate	experimental
3388	DB03756	doconexent	approved;investigational
3389	DB03757	n-{[(2-methyl-2-propanyl)oxy]carbonyl}-l-alanyl-l-alaninamide	experimental
3390	DB03758	radicicol	experimental
3391	DB03759	fg-9041	experimental
3392	DB03760	dihydrolipoic_acid	experimental
3393	DB03761	5-fluoro-2'-deoxyuridine-5'-monophosphate	experimental
3394	DB03763	5-methyl-2'-deoxypseudouridine	experimental
3395	DB03764	4-hydroperoxy-2-methoxy-phenol	experimental
3396	DB03765	2'-cytidylic_acid	experimental
3397	DB03766	propanoic_acid	approved;vet_approved
3398	DB03767	morpholine-4-carboxylic_acid_[1s-(2-benzyloxy-1r-cyano-ethylcarbamoyl)-3-methyl-butyl]amide	experimental
3399	DB03768	n-[2-hydroxy-2-(8-isopropyl-6_9-dioxo-2-oxa-7_10-diaza-bicyclo[11.2.2]heptadeca-1(16)_13(17)_14-trien-11-yl)-ethyl]-n-(3-methyl-butyl)-benzenesulfonamide_inhibitor_3	experimental
3400	DB03769	d-eritadenine	experimental
3401	DB03770	n-hydroxyguanidine	experimental
3402	DB03771	allyl-{4-[3-(4-bromo-phenyl)-benzofuran-6-yloxy]-but-2-enyl}-methyl-amine	experimental
3403	DB03772	2-hexyloxy-6-hydroxymethyl-tetrahydro-pyran-3_5-diol	experimental
3404	DB03773	alpha-d-quinovopyranose	experimental
3405	DB03774	glutamyl_group	experimental
3406	DB03775	d-dethiobiotin	experimental
3407	DB03776	lactaldehyde	experimental
3408	DB03777	rbt205_inhibitor	experimental
3409	DB03779	glucosaminyl-(alpha-6)-d-myo-inositol	experimental
3410	DB03780	2-aminoquinazolin-4(3h)-one	experimental
3411	DB03781	2-[4-(2_4-dichlorophenoxy)phenoxy]propanoic_acid	experimental
3412	DB03782	n-(1-adamantyl)-n'-(4-guanidinobenzyl)urea	experimental
3413	DB03783	phenacetin	withdrawn
3414	DB03784	elaidoylamide	experimental
3415	DB03785	(3r_5r)-7-((1r_2r_6s_8r_8as)-2_6-dimethyl-8-{[(2r)-2-methylbutanoyl]oxy}-1_2_6_7_8_8a-hexahydronaphthalen-1-yl)-3_5-dihydroxyheptanoic_acid	experimental
3416	DB03787	(5-hydroxy-6-methyl-4-{[(e)-(3-oxo-1_2-oxazolidin-4-ylidene)amino]methyl}-3-pyridinyl)methyl_dihydrogen_phosphate	experimental
3417	DB03788	gc-24	experimental
3418	DB03789	2_3-dimethylimidazolium_ion	experimental
3419	DB03790	s-dioxymethionine	experimental
3420	DB03791	(3-{3-[[2-chloro-3-(trifluoromethyl)benzyl](2_2-diphenylethyl)amino]propoxy}phenyl)acetic_acid	experimental
3421	DB03792	5-amino-1h-pyrimidine-2_4-dione	experimental
3422	DB03793	benzoic_acid	approved;investigational
3423	DB03794	trifluoroalanine	experimental
3424	DB03795	2-dehydropantoate	experimental
3425	DB03796	palmitic_acid	approved
3426	DB03797	3-aminomethyl-pyridinium-adenine-dinucleotide	experimental
3427	DB03798	2'-deoxycytidine-5'-monophosphate	experimental
3428	DB03799	trifluoromethionine	experimental
3429	DB03800	deoxyuridine_monophosphate	experimental
3430	DB03801	lysine_nz-carboxylic_acid	experimental
3431	DB03802	1-[4-(octahydro-pyrido[1_2-a]pyrazin-2-yl)-phenyl]-2-phenyl-1_2_3_4-tetrahydro-isoquinolin-6-ol	experimental
3432	DB03803	n_n-[2_5-o-dibenzyl-glucaryl]-di-[valinyl-aminomethanyl-pyridine]	experimental
3433	DB03804	5-bromothienyldeoxyuridine	experimental
3434	DB03807	1-(2-chlorophenyl)-3_5-dimethyl-1h-pyrazole-4-carboxylic_acid_ethyl_ester	experimental
3435	DB03808	hexamidine	experimental
3436	DB03809	9-butyl-8-(3-methoxybenzyl)-9h-purin-6-amine	experimental
3437	DB03810	3-methylglutamic_acid	experimental
3438	DB03811	histidinol	experimental
3439	DB03812	3-{2_6_8-trioxo-9-[(2s_3r_4r)-2_3_4_5-tetrahydroxypentyl]-1_2_3_6_8_9-hexahydro-7h-purin-7-yl}propyl_dihydrogen_phosphate	experimental
3440	DB03813	2-decenoyl_n-acetyl_cysteamine	experimental
3441	DB03814	2-(n-morpholino)-ethanesulfonic_acid	experimental
3442	DB03815	fucitol	experimental
3443	DB03816	difluoromethionine	experimental
3444	DB03817	l-2_4-diaminobutyric_acid	experimental
3445	DB03818	n-[tosyl-d-prolinyl]amino-ethanethiol	experimental
3446	DB03819	salicylhydroxamic_acid	experimental
3447	DB03820	(2s_5r_6r)-6-({(6s)-6-[(ammonioacetyl)amino]-6-carboxylatohexanoyl}amino)-3_3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	experimental
3448	DB03821	2-amino-3-hydroxy-3-phosphonooxy-propionic_acid	experimental
3449	DB03822	ethyl_dihydrogen_phosphate	experimental
3450	DB03823	epigallocatechin	experimental;investigational
3451	DB03824	7-iodo-1_2_3_4-tetrahydro-isoquinoline	experimental
3452	DB03825	rhodamine_6g	experimental
3453	DB03826	5_6-diaminouracil	experimental
3454	DB03827	(3s)-3_4-di-n-hexanoyloxybutyl-1-phosphocholine	experimental
3455	DB03828	ru78299	experimental
3456	DB03829	pseudouridine-5'-monophosphate	experimental
3457	DB03830	phosphorylated_dihydropteroate	experimental
3458	DB03831	[(z)-octadec-9-enyl]_(2r)-2_3-bis(oxidanyl)propanoate	experimental
3459	DB03832	3-carboxy-n_n_n-trimethyl-2-(octanoyloxy)propan-1-aminium	experimental
3460	DB03833	2-prolyl-5-tert-butyl-[1_3_4]oxadiazole	experimental
3461	DB03834	(3s)-3-(dioxidosulfanyl)-n-[(1z)-3-oxoprop-1-en-1-yl]-4-(1h-1_2_3-triazol-1-yl)-d-valine	experimental
3462	DB03835	n-[(5s_7r_8s_9s_10r)-8_9_10-trihydroxy-7-(hydroxymethyl)-2_4-dioxo-6-oxa-1_3-diazaspiro[4.5]dec-3-yl]acetamide	experimental
3463	DB03836	1_3_5-trichloro-benzene	experimental
3464	DB03837	morpholine-4-carboxylic_acid_(1-(3-benzenesulfonyl-1-phenethylallylcarbamoyl)-3-methylbutyl)-amide	experimental
3465	DB03839	d-tyrosine	experimental
3466	DB03840	tetra(imidazole)diaquacopper_(ii)	experimental
3467	DB03841	y-700	experimental
3468	DB03842	2-chloro-6-methyl-aniline	experimental
3469	DB03843	formaldehyde	approved;vet_approved
3470	DB03844	n-(2_6-diflouro-benzyl)-4-sulfamoyl-benzamide	experimental
3471	DB03845	p1-(5'-adenosyl)p5-(5'-(3'azido-3'-deoxythymidyl))pentaphosphate	experimental
3472	DB03846	2'-deoxy-5-(hydroxymethyl)uridine_5'-(dihydrogen_phosphate)	experimental
3473	DB03847	gamma-carboxy-glutamic_acid	experimental
3474	DB03848	benzenesulfinic_acid	experimental
3475	DB03849	cilomilast	investigational
3476	DB03850	jaspisamide_a	experimental
3477	DB03851	carbazole_butanoic_acid	experimental
3478	DB03852	eucalyptol	experimental;nutraceutical
3479	DB03853	reactive_red_6_hapten	experimental
3480	DB03854	pentane-1_5-diamine	experimental
3481	DB03855	l-threonohydroxamate_4-phosphate	experimental
3482	DB03856	l-eflornithine	experimental;investigational
3483	DB03857	1_4-dithio-beta-d-glucopyranose	experimental
3484	DB03858	s-acetonylcysteine	experimental
3485	DB03859	1-thio-beta-d-glucopyranose	experimental
3486	DB03860	n-butyl-11-[(7r_8r_9s_13s_14s_17s)-3_17-dihydroxy-13-methyl-7_8_9_11_12_13_14_15_16_17-decahydro-6h-cyclopenta[a]phenanthren-7-yl]-n-methylundecanamide	experimental
3487	DB03861	(2r_3r_4s_5r)-2-acetamido-3_4-dihydroxy-5-hydroxymethyl-piperidine	experimental
3488	DB03862	tetrahydrooxazine	experimental
3489	DB03863	2-o-methyl_fucose	experimental
3490	DB03864	monothioglycerol	experimental
3491	DB03865	6-chloro-2-(2-hydroxy-biphenyl-3-yl)-1h-indole-5-carboxamidine	experimental
3492	DB03866	prostaglandin_g2	experimental
3493	DB03867	meta-nitro-tyrosine	experimental
3494	DB03868	3-dehydroquinic_acid	experimental
3495	DB03869	5'-o-(l-serylsulfamoyl)adenosine	experimental
3496	DB03870	ara-alpha(1_3)-xyl	experimental
3497	DB03872	2_3-dideoxyfucose	experimental
3498	DB03874	(4e_8e_12z_16z)-n_n_4_8_13_17_21-heptamethyldocosa-4_8_12_16_20-pentaen-1-amine	experimental
3499	DB03876	thieno[2_3-b]pyridine-2-carboxamidine	experimental
3500	DB03877	al4623	experimental
3501	DB03878	n-[4-methyl-3-[[4-(3-pyridinyl)-2-pyrimidinyl]amino]phenyl]-3-pyridinecarboxamide	experimental
3502	DB03879	alpha-l-methyl-fucose	experimental
3503	DB03880	batimastat	experimental
3504	DB03881	(2s_3r_4s_5s)-3_4-dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4_5-dihydro-1h-pyrrolo[3_2-d]pyrimidin-7-yl)pyrrolidinium	experimental
3505	DB03882	5-alpha-androstane-3-beta_17beta-diol	experimental
3506	DB03883	carboxyethyllumazine	experimental
3507	DB03884	phenylpyruvic_acid	experimental
3508	DB03885	l-gamma-glutamyl-s-(naphthalen-1-ylmethyl)-l-cysteinylglycine	experimental
3509	DB03886	biopterin	experimental
3510	DB03887	alpha-adenosine_monophosphate	experimental
3511	DB03888	n-allyl-6-{[3-(4-bromophenyl)-1-methyl-1h-indazol-6-yl]oxy}-n-methyl-1-hexanamine	experimental
3512	DB03889	s-(n-hydroxy-n-bromophenylcarbamoyl)glutathione	experimental
3513	DB03890	n-[2-(1-formyl-2-methyl-propyl)-1-(4-piperidin-1-yl-but-2-enoyl)-pyrrolidin-3-yl]-methanesulfonamide	experimental
3514	DB03891	dibenzyl_(carbonylbis{2_1-hydrazinediyl[(2s)-4-methyl-1-oxo-1_2-pentanediyl]})biscarbamate	experimental
3515	DB03892	5-n-allyl-arginine	experimental
3516	DB03893	thionicotinamide-adenine-dinucleotide	experimental
3517	DB03894	n-propargyl-1(s)-aminoindan	experimental
3518	DB03895	malachite_green	experimental
3519	DB03896	triphosphoric_acid	experimental
3520	DB03897	hydroxyphenyl_propionic_acid	experimental
3521	DB03898	3-chloro-4-hydroxyphenylglycine	experimental
3522	DB03899	9-butyl-8-(4-methoxybenzyl)-9h-purin-6-amine	experimental
3523	DB03900	2-methyl-2-propanol	experimental
3524	DB03901	5-oxo-pyrrolidine-2-carbaldehyde	experimental
3525	DB03902	oxalic_acid	experimental
3526	DB03903	tmr	experimental
3527	DB03904	urea	approved;investigational
3528	DB03905	succinamide-coa	experimental
3529	DB03906	2-phenylheme	experimental
3530	DB03907	n-{3-[5-(6-amino-purin-9-yl)-3_4-dihydroxy-tetrahydro-furan-2-yl]-allyl}-2_3-dihydroxy-5-nitro-benzamide	experimental
3531	DB03908	inhibitor_bea322	experimental
3532	DB03909	adenosine-5'-[beta__gamma-methylene]triphosphate	experimental
3533	DB03910	s_s'-(1_3-phenylene-bis(1_2-ethanediyl))bis-isothiourea	experimental
3534	DB03911	l-xylopyranose	experimental
3535	DB03912	4'-phosphopantetheine	experimental
3536	DB03913	coenzyme_f420	experimental
3537	DB03914	[2-(1-amino-2-hydroxy-propyl)-4-(1h-indol-3-ylmethylene)-5-oxo-4_5-dihydro-imidazol-1-yl]-acetaldehyde	experimental
3538	DB03915	2-amino-3-ketobutyric_acid	experimental
3539	DB03916	4-{2-[4-(2-aminoethyl)piperazin-1-yl]pyridin-4-yl}-n-(3-chloro-4-methylphenyl)pyrimidin-2-amine	experimental
3540	DB03917	n-ethyl_retinamide	experimental
3541	DB03918	6s-5_6_7_8-tetrahydrobiopterin	experimental
3542	DB03919	ethyl-carbamic_acid_methyl_ester	experimental
3543	DB03920	n-methyl-alpha-beta-dehydroalanine	experimental
3544	DB03921	4-(3-pyridin-2-yl-1h-pyrazol-4-yl)quinoline	experimental
3545	DB03923	feruloyl_coenzyme_a	experimental
3546	DB03924	5_8-di-amino-1_4-dihydroxy-anthraquinone	experimental
3547	DB03925	freselestat	experimental;investigational
3548	DB03926	5-alpha-androstane-3-beta_17-alpha-diol	experimental
3549	DB03927	glycyl-l-alpha-amino-epsilon-pimelyl-d-alanine	experimental
3550	DB03928	carboxymethylthio-3-(3-chlorophenyl)-1_2_4-oxadiazol	experimental
3551	DB03929	d-serine	approved;experimental
