CANDO_ID	INDICATION_NAME	MESH_ID	INDICATION_ID
522	Chemical and Drug Induced Liver Injury	MESH:D056486	379
4434	Chemical and Drug Induced Liver Injury	MESH:D056486	379
915	Chemical and Drug Induced Liver Injury	MESH:D056486	379
624	Chemical and Drug Induced Liver Injury	MESH:D056486	379
1100	Chemical and Drug Induced Liver Injury	MESH:D056486	379
520	Chemical and Drug Induced Liver Injury	MESH:D056486	379
8941	Chemical and Drug Induced Liver Injury	MESH:D056486	379
9976	Chemical and Drug Induced Liver Injury	MESH:D056486	379
1003	Chemical and Drug Induced Liver Injury	MESH:D056486	379
8880	Chemical and Drug Induced Liver Injury	MESH:D056486	379
684	Chemical and Drug Induced Liver Injury	MESH:D056486	379
390	Chemical and Drug Induced Liver Injury	MESH:D056486	379
7087	Chemical and Drug Induced Liver Injury	MESH:D056486	379
4311	Chemical and Drug Induced Liver Injury	MESH:D056486	379
448	Chemical and Drug Induced Liver Injury	MESH:D056486	379
9739	Chemical and Drug Induced Liver Injury	MESH:D056486	379
283	Chemical and Drug Induced Liver Injury	MESH:D056486	379
7083	Chemical and Drug Induced Liver Injury	MESH:D056486	379
9955	Chemical and Drug Induced Liver Injury	MESH:D056486	379
7920	Chemical and Drug Induced Liver Injury	MESH:D056486	379
288	Chemical and Drug Induced Liver Injury	MESH:D056486	379
7547	Chemical and Drug Induced Liver Injury	MESH:D056486	379
2244	Chemical and Drug Induced Liver Injury	MESH:D056486	379
8201	Chemical and Drug Induced Liver Injury	MESH:D056486	379
4272	Chemical and Drug Induced Liver Injury	MESH:D056486	379
1080	Chemical and Drug Induced Liver Injury	MESH:D056486	379
8416	Chemical and Drug Induced Liver Injury, Chronic	MESH:D056487	380
9640	Chemical and Drug Induced Liver Injury, Chronic	MESH:D056487	380
982	Chest Pain	MESH:D002637	381
230	Chest Pain	MESH:D002637	381
820	Chest Pain	MESH:D002637	381
906	Chest Pain	MESH:D002637	381
227	Chest Pain	MESH:D002637	381
482	Chest Pain	MESH:D002637	381
608	Chest Pain	MESH:D002637	381
707	Chest Pain	MESH:D002637	381
1090	Chest Pain	MESH:D002637	381
680	Chest Pain	MESH:D002637	381
81	Chest Pain	MESH:D002637	381
188	Chest Pain	MESH:D002637	381
8617	Chest Pain	MESH:D002637	381
7316	Chest Pain	MESH:D002637	381
540	Chest Pain	MESH:D002637	381
536	Chest Pain	MESH:D002637	381
575	Chest Pain	MESH:D002637	381
1119	Chest Pain	MESH:D002637	381
158	Chest Pain	MESH:D002637	381
171	Chest Pain	MESH:D002637	381
760	Chest Pain	MESH:D002637	381
691	Chest Pain	MESH:D002637	381
820	Chickenpox	MESH:D002644	382
366	Child Behavior Disorders	MESH:D002653	383
439	Child Behavior Disorders	MESH:D002653	383
206	Child Behavior Disorders	MESH:D002653	383
401	Child Behavior Disorders	MESH:D002653	383
562	Child Behavior Disorders	MESH:D002653	383
77	Child Behavior Disorders	MESH:D002653	383
614	Child Behavior Disorders	MESH:D002653	383
1181	Child Behavior Disorders	MESH:D002653	383
311	Child Behavior Disorders	MESH:D002653	383
81	Child Behavior Disorders	MESH:D002653	383
10022	Child Behavior Disorders	MESH:D002653	383
60	Child Behavior Disorders	MESH:D002653	383
391	Child Behavior Disorders	MESH:D002653	383
2410	Child Behavior Disorders	MESH:D002653	383
347	Child Behavior Disorders	MESH:D002653	383
1407	Child Behavior Disorders	MESH:D002653	383
448	Child Behavior Disorders	MESH:D002653	383
737	Child Behavior Disorders	MESH:D002653	383
226	Child Behavior Disorders	MESH:D002653	383
311	Child Development Disorders, Pervasive	MESH:D002659	384
1104	Child Development Disorders, Pervasive	MESH:D002659	384
614	Child Development Disorders, Pervasive	MESH:D002659	384
167	Child Development Disorders, Pervasive	MESH:D002659	384
36	Child Nutrition Disorders	MESH:D015362	385
48	Child Nutrition Disorders	MESH:D015362	385
60	Child Nutrition Disorders	MESH:D015362	385
58	Child Nutrition Disorders	MESH:D015362	385
527	Child Nutrition Disorders	MESH:D015362	385
10112	Chills	MESH:D023341	386
854	Chills	MESH:D023341	386
102	Chlamydia Infections	MESH:D002690	387
568	Chlamydia Infections	MESH:D002690	387
889	Chlamydia Infections	MESH:D002690	387
94	Chlamydia Infections	MESH:D002690	387
421	Chlamydia Infections	MESH:D002690	387
148	Chlamydia Infections	MESH:D002690	387
911	Cholangiocarcinoma	MESH:D018281	388
933	Cholangiocarcinoma	MESH:D018281	388
156	Cholangiocarcinoma	MESH:D018281	388
304	Cholangitis	MESH:D002761	389
4742	Cholangitis	MESH:D002761	389
676	Cholangitis	MESH:D002761	389
1377	Cholangitis	MESH:D002761	389
889	Cholangitis, Sclerosing	MESH:D015209	390
485	Cholangitis, Sclerosing	MESH:D015209	390
673	Cholangitis, Sclerosing	MESH:D015209	390
1201	Cholangitis, Sclerosing	MESH:D015209	390
1377	Cholangitis, Sclerosing	MESH:D015209	390
221	Cholecystitis	MESH:D002764	391
188	Cholecystitis	MESH:D002764	391
470	Cholecystolithiasis	MESH:D041761	392
9	Cholelithiasis	MESH:D002769	393
1050	Cholelithiasis	MESH:D002769	393
1377	Cholelithiasis	MESH:D002769	393
9179	Cholestasis	MESH:D002779	394
9690	Cholestasis	MESH:D002779	394
7085	Cholestasis	MESH:D002779	394
366	Cholestasis	MESH:D002779	394
7	Cholestasis	MESH:D002779	394
382	Cholestasis	MESH:D002779	394
933	Cholestasis	MESH:D002779	394
577	Cholestasis	MESH:D002779	394
737	Cholestasis	MESH:D002779	394
869	Cholestasis	MESH:D002779	394
1032	Cholestasis	MESH:D002779	394
15	Cholestasis	MESH:D002779	394
911	Cholestasis	MESH:D002779	394
94	Cholestasis	MESH:D002779	394
519	Cholestasis	MESH:D002779	394
739	Cholestasis	MESH:D002779	394
1041	Cholestasis	MESH:D002779	394
833	Cholestasis	MESH:D002779	394
4742	Cholestasis	MESH:D002779	394
7074	Cholestasis	MESH:D002779	394
1095	Cholestasis	MESH:D002779	394
4588	Cholestasis	MESH:D002779	394
7075	Cholestasis	MESH:D002779	394
741	Cholestasis	MESH:D002779	394
9278	Cholestasis	MESH:D002779	394
1383	Cholestasis	MESH:D002779	394
1377	Cholestasis	MESH:D002779	394
754	Cholestasis	MESH:D002779	394
1384	Cholestasis, Extrahepatic	MESH:D001651	395
7203	Cholestasis, Extrahepatic	MESH:D001651	395
10002	Cholestasis, Extrahepatic	MESH:D001651	395
1715	Cholestasis, Extrahepatic	MESH:D001651	395
98	Cholestasis, Extrahepatic	MESH:D001651	395
915	Cholestasis, Intrahepatic	MESH:D002780	396
519	Cholestasis, Intrahepatic	MESH:D002780	396
1041	Cholestasis, Intrahepatic	MESH:D002780	396
1377	Cholestasis, Intrahepatic	MESH:D002780	396
6012	Cholestasis, Intrahepatic	MESH:D002780	396
10002	Cholestasis, Intrahepatic	MESH:D002780	396
1377	Cholestasis, progressive familial intrahepatic 1	MESH:C535933	397
221	Chondrocalcinosis	MESH:D002805	398
447	Chondrosarcoma	MESH:D002813	399
425	Chordoma	MESH:D002817	400
1131	Chordoma	MESH:D002817	400
83	Chordoma	MESH:D002817	400
9462	Chorea	MESH:D002819	401
803	Chorea	MESH:D002819	401
139	Chorea	MESH:D002819	401
255	Chorea	MESH:D002819	401
854	Chorea	MESH:D002819	401
311	Chorea	MESH:D002819	401
366	Chorea	MESH:D002819	401
277	Chorea	MESH:D002819	401
7510	Chorea	MESH:D002819	401
1091	Chorea	MESH:D002819	401
562	Chorea	MESH:D002819	401
101	Chorea	MESH:D002819	401
4411	Chorea	MESH:D002819	401
391	Chorea	MESH:D002819	401
709	Chorea	MESH:D002819	401
707	Chorea	MESH:D002819	401
688	Chorea	MESH:D002819	401
635	Choriocarcinoma	MESH:D002822	402
251	Chorioretinitis	MESH:D002825	403
608	Choroid Diseases	MESH:D015862	404
475	Choroidal Neovascularization	MESH:D020256	405
564	Chromoblastomycosis	MESH:D002862	406
610	Chromoblastomycosis	MESH:D002862	406
704	Chromoblastomycosis	MESH:D002862	406
898	Chromoblastomycosis	MESH:D002862	406
1095	Chromosomal Instability	MESH:D043171	407
511	Chromosomal Instability	MESH:D043171	407
369	Chromosome 5q Deletion Syndrome	MESH:C535323	408
7263	Chromosome Aberrations	MESH:D002869	409
5667	Chromosome Aberrations	MESH:D002869	409
8888	Chromosome Aberrations	MESH:D002869	409
3821	Chromosome Aberrations	MESH:D002869	409
8685	Chromosome Aberrations	MESH:D002869	409
2233	Chromosome Breakage	MESH:D019457	410
7658	Chromosome Breakage	MESH:D019457	410
8720	Chromosome Breakage	MESH:D019457	410
467	Chromosome Breakage	MESH:D019457	410
7683	Chromosome Breakage	MESH:D019457	410
39	Chromosome Breakage	MESH:D019457	410
3821	Chromosome Breakage	MESH:D019457	410
8522	Chromosome Breakage	MESH:D019457	410
5667	Chromosome Breakage	MESH:D019457	410
9955	Chromosome Breakage	MESH:D019457	410
5107	Chromosome Breakage	MESH:D019457	410
898	Chromosome Breakage	MESH:D019457	410
32	Chronic Kidney Disease-Mineral and Bone Disorder	MESH:D012080	411
42	Chronic Kidney Disease-Mineral and Bone Disorder	MESH:D012080	411
1239	Chronic Kidney Disease-Mineral and Bone Disorder	MESH:D012080	411
124	Chronic Pain	MESH:D059350	412
404	Chronobiology Disorders	MESH:D021081	413
1050	Chronobiology Disorders	MESH:D021081	413
833	Churg-Strauss Syndrome	MESH:D015267	414
866	Churg-Strauss Syndrome	MESH:D015267	414
415	Churg-Strauss Syndrome	MESH:D015267	414
519	Churg-Strauss Syndrome	MESH:D015267	414
737	Churg-Strauss Syndrome	MESH:D015267	414
951	Chylothorax	MESH:D002916	415
9	Chylous Ascites	MESH:D002915	416
428	Cicatrix	MESH:D002921	417
855	Cicatrix	MESH:D002921	417
198	Cicatrix	MESH:D002921	417
403	Ciliophora Infections	MESH:D016770	418
148	Ciliophora Infections	MESH:D016770	418
971	Ciliophora Infections	MESH:D016770	418
357	Ciliophora Infections	MESH:D016770	418
100	Ciliophora Infections	MESH:D016770	418
3518	Ciliophora Infections	MESH:D016770	418
3469	Ciliophora Infections	MESH:D016770	418
5132	Ciliophora Infections	MESH:D016770	418
48	Cleft Lip	MESH:D002971	419
511	Cleft Lip	MESH:D002971	419
60	Cleft Lip	MESH:D002971	419
54	Cleft Lip	MESH:D002971	419
48	Cleft Palate	MESH:D002972	420
511	Cleft Palate	MESH:D002972	420
60	Cleft Palate	MESH:D002972	420
2410	Cleft Palate	MESH:D002972	420
519	Cleft Palate	MESH:D002972	420
7487	Cleft Palate	MESH:D002972	420
792	Clostridium Infections	MESH:D003015	421
8283	Clostridium Infections	MESH:D003015	421
4895	Clostridium Infections	MESH:D003015	421
8551	Clostridium Infections	MESH:D003015	421
1388	Clostridium Infections	MESH:D003015	421
552	Cluster Headache	MESH:D003027	422
579	Cluster Headache	MESH:D003027	422
221	Cluster Headache	MESH:D003027	422
9	Cluster Headache	MESH:D003027	422
565	Cluster Headache	MESH:D003027	422
7316	Cluster Headache	MESH:D003027	422
167	Cluster Headache	MESH:D003027	422
898	Cocaine-Related Disorders	MESH:D019970	423
7679	Cocaine-Related Disorders	MESH:D019970	423
854	Cocaine-Related Disorders	MESH:D019970	423
1050	Cocaine-Related Disorders	MESH:D019970	423
614	Cocaine-Related Disorders	MESH:D019970	423
8328	Cocaine-Related Disorders	MESH:D019970	423
76	Cocaine-Related Disorders	MESH:D019970	423
459	Cocaine-Related Disorders	MESH:D019970	423
575	Cocaine-Related Disorders	MESH:D019970	423
1079	Cocaine-Related Disorders	MESH:D019970	423
752	Cocaine-Related Disorders	MESH:D019970	423
953	Cocaine-Related Disorders	MESH:D019970	423
364	Cocaine-Related Disorders	MESH:D019970	423
128	Cocaine-Related Disorders	MESH:D019970	423
96	Cocaine-Related Disorders	MESH:D019970	423
162	Cocaine-Related Disorders	MESH:D019970	423
8553	Cocaine-Related Disorders	MESH:D019970	423
255	Cocaine-Related Disorders	MESH:D019970	423
361	Cocaine-Related Disorders	MESH:D019970	423
820	Cocaine-Related Disorders	MESH:D019970	423
791	Cocaine-Related Disorders	MESH:D019970	423
8269	Cocaine-Related Disorders	MESH:D019970	423
586	Cocaine-Related Disorders	MESH:D019970	423
861	Cocaine-Related Disorders	MESH:D019970	423
561	Cocaine-Related Disorders	MESH:D019970	423
721	Cocaine-Related Disorders	MESH:D019970	423
1369	Cocaine-Related Disorders	MESH:D019970	423
1083	Cocaine-Related Disorders	MESH:D019970	423
8617	Cocaine-Related Disorders	MESH:D019970	423
220	Cocaine-Related Disorders	MESH:D019970	423
4882	Cocaine-Related Disorders	MESH:D019970	423
774	Cocaine-Related Disorders	MESH:D019970	423
543	Cocaine-Related Disorders	MESH:D019970	423
4555	Cocaine-Related Disorders	MESH:D019970	423
458	Cocaine-Related Disorders	MESH:D019970	423
720	Cocaine-Related Disorders	MESH:D019970	423
140	Cocaine-Related Disorders	MESH:D019970	423
8402	Cocaine-Related Disorders	MESH:D019970	423
272	Cocaine-Related Disorders	MESH:D019970	423
391	Cocaine-Related Disorders	MESH:D019970	423
286	Cocaine-Related Disorders	MESH:D019970	423
507	Cocaine-Related Disorders	MESH:D019970	423
10386	Cocaine-Related Disorders	MESH:D019970	423
225	Cocaine-Related Disorders	MESH:D019970	423
1101	Cocaine-Related Disorders	MESH:D019970	423
908	Cocaine-Related Disorders	MESH:D019970	423
797	Cocaine-Related Disorders	MESH:D019970	423
5090	Cocaine-Related Disorders	MESH:D019970	423
4780	Cocaine-Related Disorders	MESH:D019970	423
4930	Cocaine-Related Disorders	MESH:D019970	423
3336	Cocaine-Related Disorders	MESH:D019970	423
541	Cocaine-Related Disorders	MESH:D019970	423
346	Cocaine-Related Disorders	MESH:D019970	423
1104	Cocaine-Related Disorders	MESH:D019970	423
1016	Cocaine-Related Disorders	MESH:D019970	423
30	Cocaine-Related Disorders	MESH:D019970	423
439	Cocaine-Related Disorders	MESH:D019970	423
273	Cocaine-Related Disorders	MESH:D019970	423
1003	Cocaine-Related Disorders	MESH:D019970	423
4539	Cocaine-Related Disorders	MESH:D019970	423
101	Cocaine-Related Disorders	MESH:D019970	423
9796	Cocaine-Related Disorders	MESH:D019970	423
86	Cocaine-Related Disorders	MESH:D019970	423
381	Cocaine-Related Disorders	MESH:D019970	423
142	Cocaine-Related Disorders	MESH:D019970	423
8602	Cocaine-Related Disorders	MESH:D019970	423
948	Cocaine-Related Disorders	MESH:D019970	423
167	Cocaine-Related Disorders	MESH:D019970	423
226	Cocaine-Related Disorders	MESH:D019970	423
972	Cocaine-Related Disorders	MESH:D019970	423
1370	Cocaine-Related Disorders	MESH:D019970	423
719	Cocaine-Related Disorders	MESH:D019970	423
206	Cocaine-Related Disorders	MESH:D019970	423
868	Cocaine-Related Disorders	MESH:D019970	423
707	Cocaine-Related Disorders	MESH:D019970	423
7900	Cocaine-Related Disorders	MESH:D019970	423
8753	Cocaine-Related Disorders	MESH:D019970	423
513	Cocaine-Related Disorders	MESH:D019970	423
8268	Cocaine-Related Disorders	MESH:D019970	423
4257	Cocaine-Related Disorders	MESH:D019970	423
627	Cocaine-Related Disorders	MESH:D019970	423
700	Cocaine-Related Disorders	MESH:D019970	423
8254	Cocaine-Related Disorders	MESH:D019970	423
783	Cocaine-Related Disorders	MESH:D019970	423
10628	Cocaine-Related Disorders	MESH:D019970	423
4484	Cocaine-Related Disorders	MESH:D019970	423
782	Cocaine-Related Disorders	MESH:D019970	423
311	Cocaine-Related Disorders	MESH:D019970	423
1091	Cocaine-Related Disorders	MESH:D019970	423
566	Cocaine-Related Disorders	MESH:D019970	423
1023	Cocaine-Related Disorders	MESH:D019970	423
148	Cocaine-Related Disorders	MESH:D019970	423
780	Cocaine-Related Disorders	MESH:D019970	423
179	Cocaine-Related Disorders	MESH:D019970	423
355	Cocaine-Related Disorders	MESH:D019970	423
8447	Cocaine-Related Disorders	MESH:D019970	423
235	Cocaine-Related Disorders	MESH:D019970	423
8559	Cocaine-Related Disorders	MESH:D019970	423
5687	Cocaine-Related Disorders	MESH:D019970	423
8305	Cocaine-Related Disorders	MESH:D019970	423
982	Cocaine-Related Disorders	MESH:D019970	423
5035	Cocaine-Related Disorders	MESH:D019970	423
10550	Cocaine-Related Disorders	MESH:D019970	423
448	Cocaine-Related Disorders	MESH:D019970	423
1490	Cocaine-Related Disorders	MESH:D019970	423
889	Cocaine-Related Disorders	MESH:D019970	423
164	Cocaine-Related Disorders	MESH:D019970	423
1253	Cocaine-Related Disorders	MESH:D019970	423
379	Cocaine-Related Disorders	MESH:D019970	423
1018	Cocaine-Related Disorders	MESH:D019970	423
712	Cocaine-Related Disorders	MESH:D019970	423
656	Cocaine-Related Disorders	MESH:D019970	423
456	Cocaine-Related Disorders	MESH:D019970	423
708	Cocaine-Related Disorders	MESH:D019970	423
883	Cocaine-Related Disorders	MESH:D019970	423
310	Cocaine-Related Disorders	MESH:D019970	423
8274	Cocaine-Related Disorders	MESH:D019970	423
175	Cocaine-Related Disorders	MESH:D019970	423
1127	Coccidioidomycosis	MESH:D003047	424
564	Coccidioidomycosis	MESH:D003047	424
1034	Coccidioidomycosis	MESH:D003047	424
977	Coccidioidomycosis	MESH:D003047	424
7818	Coccidiosis	MESH:D003048	425
564	Coccidiosis	MESH:D003048	425
1034	Coccidiosis	MESH:D003048	425
666	Cognition Disorders	MESH:D003072	426
255	Cognition Disorders	MESH:D003072	426
9867	Cognition Disorders	MESH:D003072	426
1715	Cognition Disorders	MESH:D003072	426
8904	Cognition Disorders	MESH:D003072	426
7094	Cognition Disorders	MESH:D003072	426
4588	Cognition Disorders	MESH:D003072	426
310	Cognition Disorders	MESH:D003072	426
933	Cognition Disorders	MESH:D003072	426
1088	Cognition Disorders	MESH:D003072	426
780	Cognition Disorders	MESH:D003072	426
1091	Cognition Disorders	MESH:D003072	426
54	Cognition Disorders	MESH:D003072	426
913	Cognition Disorders	MESH:D003072	426
448	Cognition Disorders	MESH:D003072	426
7075	Cognition Disorders	MESH:D003072	426
223	Cognition Disorders	MESH:D003072	426
360	Cognition Disorders	MESH:D003072	426
7470	Cognition Disorders	MESH:D003072	426
754	Cognition Disorders	MESH:D003072	426
10660	Cognition Disorders	MESH:D003072	426
311	Cognition Disorders	MESH:D003072	426
557	Cognition Disorders	MESH:D003072	426
1433	Cognition Disorders	MESH:D003072	426
19	Cognition Disorders	MESH:D003072	426
4442	Cognition Disorders	MESH:D003072	426
15	Cognition Disorders	MESH:D003072	426
558	Cognition Disorders	MESH:D003072	426
1072	Cognition Disorders	MESH:D003072	426
8069	Cognition Disorders	MESH:D003072	426
720	Cognition Disorders	MESH:D003072	426
10550	Cognition Disorders	MESH:D003072	426
7900	Cognition Disorders	MESH:D003072	426
119	Cognition Disorders	MESH:D003072	426
3821	Cognition Disorders	MESH:D003072	426
889	Cognition Disorders	MESH:D003072	426
7724	Cognition Disorders	MESH:D003072	426
4860	Cognition Disorders	MESH:D003072	426
511	Cognition Disorders	MESH:D003072	426
146	Cognition Disorders	MESH:D003072	426
7252	Cognition Disorders	MESH:D003072	426
76	Cognition Disorders	MESH:D003072	426
8274	Cognition Disorders	MESH:D003072	426
561	Cognition Disorders	MESH:D003072	426
206	Cognition Disorders	MESH:D003072	426
7875	Cognition Disorders	MESH:D003072	426
173	Cognition Disorders	MESH:D003072	426
8285	Cognition Disorders	MESH:D003072	426
514	Cognition Disorders	MESH:D003072	426
999	Cognition Disorders	MESH:D003072	426
517	Cognition Disorders	MESH:D003072	426
9981	Cognition Disorders	MESH:D003072	426
4311	Cognition Disorders	MESH:D003072	426
566	Cognition Disorders	MESH:D003072	426
696	Cognition Disorders	MESH:D003072	426
79	Cognition Disorders	MESH:D003072	426
1188	Cognition Disorders	MESH:D003072	426
370	Cognition Disorders	MESH:D003072	426
439	Cognition Disorders	MESH:D003072	426
707	Cognition Disorders	MESH:D003072	426
525	Cognition Disorders	MESH:D003072	426
972	Cognition Disorders	MESH:D003072	426
9796	Cognition Disorders	MESH:D003072	426
167	Cognition Disorders	MESH:D003072	426
862	Cognition Disorders	MESH:D003072	426
4617	Cognition Disorders	MESH:D003072	426
1003	Cognition Disorders	MESH:D003072	426
9694	Cognition Disorders	MESH:D003072	426
891	Cognition Disorders	MESH:D003072	426
226	Cognition Disorders	MESH:D003072	426
417	Cognition Disorders	MESH:D003072	426
273	Cognition Disorders	MESH:D003072	426
8705	Cognition Disorders	MESH:D003072	426
7429	Cognition Disorders	MESH:D003072	426
854	Cognition Disorders	MESH:D003072	426
7640	Cognition Disorders	MESH:D003072	426
614	Cognition Disorders	MESH:D003072	426
298	Cognition Disorders	MESH:D003072	426
1101	Cognition Disorders	MESH:D003072	426
908	Cognition Disorders	MESH:D003072	426
391	Cognition Disorders	MESH:D003072	426
96	Cognition Disorders	MESH:D003072	426
61	Cognition Disorders	MESH:D003072	426
273	Cognitive Dysfunction	MESH:D060825	427
340	Cognitive Dysfunction	MESH:D060825	427
682	Colic	MESH:D003085	428
7993	Colic	MESH:D003085	428
1050	Colic	MESH:D003085	428
343	Colic	MESH:D003085	428
354	Colic	MESH:D003085	428
7988	Colitis	MESH:D003092	429
4382	Colitis	MESH:D003092	429
4311	Colitis	MESH:D003092	429
7843	Colitis	MESH:D003092	429
4430	Colitis	MESH:D003092	429
635	Colitis	MESH:D003092	429
7592	Colitis	MESH:D003092	429
301	Colitis	MESH:D003092	429
933	Colitis	MESH:D003092	429
1036	Colitis	MESH:D003092	429
221	Colitis	MESH:D003092	429
525	Colitis	MESH:D003092	429
9872	Colitis	MESH:D003092	429
6669	Colitis	MESH:D003092	429
1826	Colitis	MESH:D003092	429
9955	Colitis	MESH:D003092	429
8542	Colitis	MESH:D003092	429
92	Colitis	MESH:D003092	429
4742	Colitis	MESH:D003092	429
673	Colitis	MESH:D003092	429
79	Colitis	MESH:D003092	429
839	Colitis	MESH:D003092	429
478	Colitis	MESH:D003092	429
792	Colitis	MESH:D003092	429
1191	Colitis	MESH:D003092	429
4915	Colitis	MESH:D003092	429
138	Colitis	MESH:D003092	429
889	Colitis	MESH:D003092	429
7924	Colitis	MESH:D003092	429
1480	Colitis	MESH:D003092	429
886	Colitis	MESH:D003092	429
10220	Colitis	MESH:D003092	429
796	Colitis	MESH:D003092	429
7390	Colitis	MESH:D003092	429
911	Colitis	MESH:D003092	429
9901	Colitis	MESH:D003092	429
413	Colitis	MESH:D003092	429
4962	Colitis	MESH:D003092	429
7900	Colitis	MESH:D003092	429
1239	Colitis, Ulcerative	MESH:D003093	430
61	Colitis, Ulcerative	MESH:D003093	430
8747	Colitis, Ulcerative	MESH:D003093	430
9955	Colitis, Ulcerative	MESH:D003093	430
301	Colitis, Ulcerative	MESH:D003093	430
5107	Colitis, Ulcerative	MESH:D003093	430
138	Colitis, Ulcerative	MESH:D003093	430
2036	Colitis, Ulcerative	MESH:D003093	430
519	Colitis, Ulcerative	MESH:D003093	430
7526	Colitis, Ulcerative	MESH:D003093	430
79	Colitis, Ulcerative	MESH:D003093	430
1089	Colitis, Ulcerative	MESH:D003093	430
792	Colitis, Ulcerative	MESH:D003093	430
737	Colitis, Ulcerative	MESH:D003093	430
673	Colitis, Ulcerative	MESH:D003093	430
8806	Colitis, Ulcerative	MESH:D003093	430
904	Colitis, Ulcerative	MESH:D003093	430
714	Colitis, Ulcerative	MESH:D003093	430
911	Colitis, Ulcerative	MESH:D003093	430
886	Colitis, Ulcerative	MESH:D003093	430
525	Colitis, Ulcerative	MESH:D003093	430
866	Colitis, Ulcerative	MESH:D003093	430
1116	Colitis, Ulcerative	MESH:D003093	430
833	Colitis, Ulcerative	MESH:D003093	430
4382	Colitis, Ulcerative	MESH:D003093	430
7408	Colitis, Ulcerative	MESH:D003093	430
737	Collagen Diseases	MESH:D003095	431
7900	Coloboma	MESH:D003103	432
4142	Colonic Diseases	MESH:D003108	433
1406	Colonic Diseases	MESH:D003108	433
2233	Colonic Diseases	MESH:D003108	433
982	Colonic Diseases, Functional	MESH:D003109	434
394	Colonic Diseases, Functional	MESH:D003109	434
263	Colonic Diseases, Functional	MESH:D003109	434
428	Colonic Neoplasms	MESH:D003110	435
3681	Colonic Neoplasms	MESH:D003110	435
7937	Colonic Neoplasms	MESH:D003110	435
629	Colonic Neoplasms	MESH:D003110	435
4490	Colonic Neoplasms	MESH:D003110	435
8705	Colonic Neoplasms	MESH:D003110	435
227	Colonic Neoplasms	MESH:D003110	435
8312	Colonic Neoplasms	MESH:D003110	435
361	Colonic Neoplasms	MESH:D003110	435
8274	Colonic Neoplasms	MESH:D003110	435
534	Colonic Neoplasms	MESH:D003110	435
209	Colonic Neoplasms	MESH:D003110	435
725	Colonic Neoplasms	MESH:D003110	435
210	Colonic Neoplasms	MESH:D003110	435
962	Colonic Neoplasms	MESH:D003110	435
74	Colonic Neoplasms	MESH:D003110	435
1055	Colonic Neoplasms	MESH:D003110	435
1114	Colonic Neoplasms	MESH:D003110	435
92	Colonic Neoplasms	MESH:D003110	435
1048	Colonic Neoplasms	MESH:D003110	435
4873	Colonic Neoplasms	MESH:D003110	435
969	Colonic Neoplasms	MESH:D003110	435
198	Colonic Neoplasms	MESH:D003110	435
221	Colonic Neoplasms	MESH:D003110	435
8070	Colonic Neoplasms	MESH:D003110	435
156	Colonic Neoplasms	MESH:D003110	435
143	Colonic Neoplasms	MESH:D003110	435
1126	Colonic Neoplasms	MESH:D003110	435
820	Colonic Neoplasms	MESH:D003110	435
804	Colonic Neoplasms	MESH:D003110	435
417	Colonic Neoplasms	MESH:D003110	435
3821	Colonic Neoplasms	MESH:D003110	435
58	Colonic Neoplasms	MESH:D003110	435
447	Colonic Neoplasms	MESH:D003110	435
901	Colonic Neoplasms	MESH:D003110	435
8942	Colonic Neoplasms	MESH:D003110	435
215	Colonic Neoplasms	MESH:D003110	435
10660	Colonic Neoplasms	MESH:D003110	435
933	Colonic Neoplasms	MESH:D003110	435
1433	Colonic Neoplasms	MESH:D003110	435
8749	Colonic Neoplasms	MESH:D003110	435
223	Colonic Neoplasms	MESH:D003110	435
911	Colonic Neoplasms	MESH:D003110	435
4319	Colonic Neoplasms	MESH:D003110	435
9812	Colonic Neoplasms	MESH:D003110	435
5132	Colonic Neoplasms	MESH:D003110	435
489	Colonic Neoplasms	MESH:D003110	435
438	Colonic Neoplasms	MESH:D003110	435
371	Colonic Neoplasms	MESH:D003110	435
9955	Colonic Neoplasms	MESH:D003110	435
10505	Colonic Neoplasms	MESH:D003110	435
9739	Colonic Neoplasms	MESH:D003110	435
138	Colonic Neoplasms	MESH:D003110	435
151	Colonic Neoplasms	MESH:D003110	435
1201	Colonic Neoplasms	MESH:D003110	435
9956	Colonic Neoplasms	MESH:D003110	435
999	Colonic Neoplasms	MESH:D003110	435
5547	Colonic Neoplasms	MESH:D003110	435
4311	Colonic Neoplasms	MESH:D003110	435
1018	Colonic Neoplasms	MESH:D003110	435
470	Colonic Neoplasms	MESH:D003110	435
4259	Colonic Neoplasms	MESH:D003110	435
4857	Colonic Neoplasms	MESH:D003110	435
3151	Colonic Neoplasms	MESH:D003110	435
1100	Colonic Neoplasms	MESH:D003110	435
188	Colonic Neoplasms	MESH:D003110	435
7900	Colonic Neoplasms	MESH:D003110	435
875	Colonic Neoplasms	MESH:D003110	435
1377	Colonic Neoplasms	MESH:D003110	435
624	Colonic Neoplasms	MESH:D003110	435
869	Colonic Neoplasms	MESH:D003110	435
121	Colonic Neoplasms	MESH:D003110	435
877	Colonic Neoplasms	MESH:D003110	435
8542	Colonic Neoplasms	MESH:D003110	435
4962	Colonic Neoplasms	MESH:D003110	435
5667	Colonic Neoplasms	MESH:D003110	435
54	Color Vision Defects	MESH:D003117	436
969	Colorectal Neoplasms	MESH:D015179	437
8522	Colorectal Neoplasms	MESH:D015179	437
4780	Colorectal Neoplasms	MESH:D015179	437
